aaaa=1,啊啊啊啊
ldtb=1,老大徒伤悲
ldte=1,莱特
ldtj=1,李代桃僵
ldtk=1,来得太快
ldtk=2,龙的天空
ldtn=1,来条
ldtp=1,零的突破
ldtv=1,领导同志
ldty=1,立定跳远
ldtz=1,来头
ldud=1,老的少的
lduf=1,来神
ldug=1,来生
ldug=2,落地生根
lduh=1,来上
ldui=1,来世
ldui=2,落到实处
ldul=2,烂到手里
lduo=1,来说
ldup=1,领导水平
lduu=1,落地实施
ldux=1,陆地神仙
lduy=1,灵丹圣药
lduz=1,来首
ldvc=1,劳动仲裁
ldvc=2,领导致辞
ldvd=1,赖债
ldve=1,来着
ldve=2,来者
ldvf=1,劳动致富
ldvf=2,力大砖飞
ldvh=1,赖账
ldvh=2,来张
ldvi=1,来之
ldvj=1,来电转接
ldvl=1,来到这里
ldvp=1,蓝底照片
ldvu=1,料敌制胜
ldvu=2,来住
ldvx=1,来抓
ldvz=1,莱州
ldwa=1,落袋为安
ldwb=1,力大无比
ldwf=1,来问
ldwg=1,立党为公
ldwh=1,来往
ldwi=1,老大无成
ldwj=1,来玩
ldwj=2,来晚
ldwl=2,轮到我了
ldwq=1,力大无穷
ldwu=1,莱芜
ldwu=2,劳动卫生
ldww=1,来为
ldwy=1,劳动委员
ldxb=1,来信
ldxf=1,拉动消费
ldxi=1,来袭
ldxi=2,莱西
ldxl=1,来想
ldxm=1,浪得虚名
ldxm=2,来显
ldxn=1,来校
ldxt=1,来学
ldxu=1,来电显示
ldxx=1,来下
ldxx=2,类地行星
ldxz=1,领导小组
ldya=1,来呀
ldyb=1,莱茵
ldyb=2,利大于弊
ldye=1,略懂一二
ldyf=1,领导有方
ldyh=1,莱阳
ldyi=1,来意
ldyi=2,赖以
ldyj=1,来言
ldyl=1,老掉牙了
ldym=1,来大姨妈
ldyp=1,乱点鸳鸯谱
ldyr=1,来源
ldys=1,来用
ldys=2,累得要死
ldyu=1,落地有声
ldyu=2,领地意识
ldyv=1,老当益壮
ldyx=1,两弹一星
ldyx=2,两点一线
ldyy=1,乱点鸳鸯
ldyz=1,来由
ldzb=1,垄断资本
ldzc=1,来早
ldzd=1,赖在
ldzf=1,领导作风
ldzi=1,来自
ldzi=2,癞子
ldzi=3,牢底坐穿
ldzj=1,流动资金
ldzj=2,老大自居
ldzm=1,拉丁字母
ldzo=1,来做
ldzq=1,来得早不如来得巧
ldzr=1,连带责任
ldzy=1,领导作用
lebh=1,劳而不获
lebs=1,老而不死
lebu=1,两耳不闻窗外事
leby=1,来而不往非礼也
leby=2,乐而不淫
lecy=1,老二次元
lecy=2,老二刺螈
ledc=1,乐道
lede=1,乐得
ledh=1,簕欓
ledz=1,乐斗
leer=1,乐儿
legc=1,乐高
lego=1,乐果
legr=1,乐观
lehe=1,乐呵
lehk=1,乐坏
lejb=1,乐进
lejb=2,勒紧
lejf=1,乐道：“
lejm=1,乐见
leju=1,乐句
lejx=1,乐嘉
lekf=1,勒掯
lekz=1,乐扣
lele=1,乐了
lele=2,乐乐
lelk=1,勒令
lelv=1,乐律
lemh=1,六耳猕猴
lemi=1,乐迷
lemj=1,老而弥坚
lemw=1,乐美
lequ=1,乐趣
lese=1,乐色
leso=1,勒索
letk=1,乐町
letm=1,乐天
letu=1,乐土
letv=1,笼而统之
letz=1,乐透
leug=1,乐声
leui=1,乐事
leui=2,乐视
leuiwudu=1,勒是雾都
leuj=1,乐山
leuz=1,乐手
leva=1,勒诈
levh=1,乐章
levi=1,乐至
lewf=1,乐而忘返
lewg=1,劳而无功
lexd=1,铃儿响叮当
lexl=1,乐享
leye=1,乐业
leyi=1,乐意
leyr=1,乐园
leyu=1,乐于
lezi=1,乐子
lfbu=1,流芳百世
lfee=1,聊复尔尔
lffw=1,龙飞凤舞
lfgl=1,麟凤龟龙
lfgq=1,浪费感情
lfhm=1,鸾凤和鸣
lfhm=2,立方毫米
lfhu=1,绿肥红瘦
lfhu=2,流芳后世
lfiq=1,烂番出神曲
lfix=1,龙凤呈祥
lfjg=1,立法机关
lfjg=2,立法机构
lfju=1,雷锋精神
lfki=1,浪费可耻
lflm=1,立方厘米
lflq=1,老夫老妻
lflt=1,两房两厅
lfqg=1,流芳千古
lfqi=1,浪费青春
lfqj=1,恋父情结
lfsj=1,洛夫斯基
lfsx=1,了凡四训
lfuj=1,浪费时间
lfum=1,浪费生命
lfuq=1,老夫少妻
lfuv=1,轮番上阵
lfuy=1,类风湿性关节炎
lfvd=1,来犯之敌
lfvy=1,六分之一
lfws=1,落发为僧
lfxx=1,凉风习习
lfyf=1,罗敷有夫
lfyi=1,立方英尺
lfyt=1,两房一厅
lfyy=1,流风余韵
lfyy=2,流风遗韵
lfzw=1,零分作文
lgab=1,立国安邦
lgao=1,冷傲
lgay=1,楼管阿姨
lgbd=1,流感病毒
lgbf=1,两个部分
lgbj=1,六根不净
lgbk=1,冷冰
lgbq=1,连根拔起
lgbt=1,老胳膊老腿
lgbu=1,两个半小时
lgcd=1,冷菜
lgcg=1,崚嶒
lgch=1,冷藏
lgcj=1,冷餐
lgdd=1,拉个垫背的
lgdd=2,立棍单打
lgdh=1,留个电话
lgdj=1,冷淡
lgdj=2,轮毂电机
lgdk=1,冷丁
lgdp=1,连滚带爬
lgds=1,冷冻
lgds=2,乱棍打死
lgdu=1,两个多小时
lgdx=1,理工大学
lgdy=1,两个多月
lgdy=2,六个多月
lgfg=1,冷风
lgfg=2,冷锋
lgfj=1,冷饭
lgfm=1,两个方面
lgfn=1,龙肝凤脑
lgfs=1,六宫粉黛无颜色
lgfs=2,龙肝凤髓
lgfu=1,冷敷
lgfu=2,两个凡是
lggl=1,冷光
lggn=1,两个概念
lggs=1,冷宫
lggv=1,冷柜
lggx=1,两国关系
lghd=1,冷害
lghg=1,冷哼
lghj=1,冷汗
lgho=1,冷货
lght=1,六个核桃
lgic=1,冷嘲
lgih=1,冷场
lgij=1,冷颤
lgil=1,冷床
lgjb=1,两国交兵
lgjb=2,冷噤
lgjd=1,老根据地
lgjd=2,两个极端
lgji=1,冷寂
lgjk=1,冷静
lgjk=2,棱镜
lgjm=1,冷箭
lgjn=1,棱角
lgjn=2,留个纪念
lgjp=1,脸滚键盘
lgju=1,两国交兵，不斩来使
lgjv=1,两国交战
lgjy=1,冷峻
lgjy=2,立竿见影
lgku=1,冷酷
lgku=2,冷库
lglb=1,两个礼拜
lgle=1,愣了
lgle=2,冷了
lglg=1,冷冷
lglg=2,愣愣
lgli=1,冷厉
lglm=1,冷脸
lglm=2,冷链
lglm=3,利国利民
lglo=1,冷落
lglp=1,冷冽
lglr=1,拉格朗日
lgly=1,灵感来源
lglz=1,冷锅冷灶
lgmf=1,冷门
lgmj=1,擂鼓鸣金
lgmm=1,冷面
lgmo=1,冷漠
lgmw=1,冷媒
lgmw=2,老公骂我
lgmx=1,镂骨铭心
lgnk=1,冷凝
lgnr=1,冷暖
lgnx=1,留个念想
lgny=1,理工农医
lgpi=1,冷僻
lgpj=1,冷盘
lgqb=1,卢沟桥事变
lgqi=1,冷气
lgqi=2,乐观其成
lgqj=1,六根清净
lgqk=1,冷清
lgql=1,冷枪
lgqn=1,冷峭
lgqr=1,冷泉
lgqt=1,冷却
lgrd=1,两个人的
lgre=1,冷热
lgrj=1,冷然
lgrm=1,两国人民
lgse=1,冷色
lgse=2,冷涩
lgsi=1,冷死
lgso=1,冷缩
lgtd=1,棱台
lgtd=2,乐观态度
lgth=1,冷烫
lgtm=1,冷天
lgua=1,冷杉
lguf=1,愣神
lgui=1,愣是
lguj=1,冷杉
lguj=2,两个世界
lgul=1,冷霜
lgul=2,牢固树立
lguv=1,冷水
lguz=1,立功赎罪
lgva=1,冷轧
lgvb=1,立国之本
lgve=1,愣着
lgve=2,冷着
lgvg=1,愣怔
lgvj=1,冷战
lgvj=2,两国之间
lgvt=1,两个钟头
lgvu=1,愣住
lgvu=2,棱柱
lgvv=1,棱锥
lgvv=2,了个正着
lgvv=3,乐观主义者
lgvw=1,雷公助我
lgvx=1,灵光乍现
lgvy=1,乐观主义
lgwl=2,里勾外联
lgwt=1,两个问题
lgxk=1,棱形
lgxn=1,冷笑
lgxq=1,两个星期
lgxt=1,冷血
lgxt=2,锣鼓喧天
lgxu=1,两个小时
lgxu=2,论功行赏
lgxu=3,六个小时
lgxy=1,理工学院
lgxy=2,留个心眼
lgyb=1,冷饮
lgyc=1,流光溢彩
lgye=1,冷夜
lgyi=1,略高一筹
lgyj=1,冷眼
lgyj=2,冷艳
lgyk=1,冷硬
lgyn=1,两个月内
lgyt=1,冷月
lgyu=1,冷雨
lgyu=2,冷遇
lgyu=3,灵光一闪
lgyx=1,灵光一现
lgyx=2,路过一下
lgza=1,老公早安
lgzd=1,愣在
lhbc=1,脸红脖子粗
lhbh=1,离合悲欢
lhbl=1,灵魂伴侣
lhbw=1,狼狈
lhby=1,零和博弈
lhcy=2,老虎苍蝇
lhdb=1,灵活多变
lhdc=1,廊道
lhdd=1,老虎的屁股摸不得
lhdh=1,浪荡
lhdh=2,锒铛
lhdj=1,连喊带叫
lhdp=1,连哄带骗
lhdq=1,落后地区
lhdu=1,朗读
lhdu=2,利害得失
lhdy=1,梨花带雨
lhdy=2,灵活多样
lhet=1,落荒而逃
lhfa=1,零回复惨案
lhfb=1,联合发布
lhfg=1,浪峰
lhfh=1,廊坊
lhfh=2,廊房
lhfq=1,良好风气
lhft=1,灵魂附体
lhfw=1,浪费
lhfw=2,老虎发威
lhfw=3,联合发文
lhfy=1,良好反应
lhgb=1,联合公报
lhgc=1,浪高
lhgh=1,脸红个泡泡茶壶
lhgi=1,绿化工程
lhgj=1,落后国家
lhgv=1,灵魂歌者
lhgv=2,联合国秘书长
lhgx=1,利害关系
lhgx=2,良好关系
lhgz=1,狼狗
lhhc=1,狼嚎
lhhc=2,狼毫
lhhd=1,流汗黄豆
lhhd=2,联欢活动
lhhj=1,良好环境
lhhj=2,灵魂画家
lhhr=1,琅嬛
lhhu=1,灵魂画师
lhhu=2,灵魂画手
lhhx=1,浪花
lhic=1,浪潮
lhig=1,锒铛
lhik=1,灵魂出壳
lhil=1,狼疮
lhil=2,灵活处理
lhil=3,老好吃了
lhiq=1,炉火纯青
lhiq=2,灵魂出窍
lhir=1,浪船
lhit=1,利害冲突
lhit=2,联合出台
lhjd=1,灵活机动
lhjd=2,落后就要挨打
lhjg=1,量化间隔
lhji=1,狼藉
lhjj=1,烈火见真金
lhjm=1,浪尖
lhjm=2,良好局面
lhjn=1,浪叫
lhjq=1,郎酒
lhjq=2,郎舅
lhjy=1,郎君
lhjy=2,灵活就业
lhjy=3,良好教育
lhkh=1,榔槺
lhkw=1,灵魂拷问
lhlb=1,礼坏乐崩
lhlg=1,厉害了我的哥
lhlh=1,朗朗
lhlh=2,郎朗
lhlh=3,乐呵乐呵
lhlj=1,乱喊乱叫
lhlq=1,离婚冷静期
lhlu=1,落花流水
lhlu=2,路虎揽胜
lhly=1,两河流域
lhmj=1,浪漫
lhmr=1,癞蛤蟆想吃天鹅肉
lhms=3,罗红霉素
lhnv=1,浪女
lhpd=1,老虎屁股摸不得
lhpi=1,狼皮
lhpk=1,郎平
lhqb=1,浪琴
lhqg=1,联合酋长国
lhqi=1,狼骑
lhqj=1,两会期间
lhqj=2,良好前景
lhql=1,踉跄
lhqn=1,廊桥
lhqn=2,浪桥
lhqr=1,狼犬
lhqw=1,连花清瘟
lhqy=1,狼群
lhrf=1,狼人
lhrf=2,浪人
lhrw=1,灵魂人物
lhry=1,朗润
lhss=1,朗诵
lhtc=1,浪涛
lhti=1,老汉推车
lhtj=1,良好条件
lhtl=1,老糊涂了
lhtx=1,浪花淘尽英雄
lhtz=1,浪头
lhtz=2,榔头
lhug=1,朗声
lhui=1,灵魂深处
lhuj=1,联合收割机
lhuj=2,落花时节
lhuj=3,例会时间
lhum=1,联合声明
lhum=2,良好市民
lhur=1,屡获殊荣
lhut=1,良好势头
lhuu=1,连环杀手
lhvb=1,罹患重病
lhvb=2,理化指标
lhvc=1,朗照
lhvf=1,联合政府
lhvj=1,轮回之境
lhvk=1,落后状况
lhvk=2,良好状况
lhvl=1,冷汗直流
lhvm=1,冷汗直冒
lhvn=1,六合之内
lhvs=1,郎中
lhvu=1,廊柱
lhvz=1,炉灰渣子
lhwg=1,联合王国
lhwh=1,狼王
lhwh=2,联欢晚会
lhwo=1,狼窝
lhwy=2,落花无言
lhxd=1,龙虎相斗
lhxg=1,利害相关
lhxk=1,狼性
lhxm=1,蓝海项目
lhxq=1,两害相权取其轻
lhxt=1,脸红心跳
lhxu=1,拉回现实
lhxu=2,灵魂写手
lhxv=1,两虎相争
lhxx=1,廊下
lhxy=1,林海雪原
lhya=1,狼牙
lhya=2,琅琊
lhyb=1,礼坏乐崩
lhyf=1,来回运费
lhyg=1,利害攸关
lhyj=1,狼烟
lhyj=2,廊檐
lhyl=1,流行音乐
lhym=1,落后愚昧
lhyr=1,阆苑
lhys=1,浪涌
lhyw=1,良好愿望
lhyx=1,零和游戏
lhyx=2,联合演习
lhyy=1,落花有意
lhyy=2,灵活运用
lhyz=1,稂莠
lhzd=1,狼崽
lhzi=1,浪子
liah=1,里昂
lian=1,立案
lian=2,离岸
liao=1,李敖
liba=1,篱笆
libb=1,礼宾
libc=1,礼包
libc=2,力保
libd=1,李白
libd=2,礼拜
libf=1,历本
libh=1,离愁别恨
libh=2,立邦
libi=1,利弊
libm=1,里边
libn=1,立标
libp=1,离别
libu=1,吏部
libu=2,礼部
libu=3,里程碑式
libw=1,立碑
libx=1,离愁别绪
libx=2,临床表现
liby=2,来处不易
libz=1,驴唇不对马嘴
licd=1,理财
licd=2,理睬
lice=1,蠡测
licg=2,里层
lici=1,历次
lico=1,力挫
licu=1,力促
lidc=1,力道
lidc=2,利刀
lidd=1,历代
lidd=2,廉耻道德
lidg=1,立等
lidh=1,理当
lidh=2,立党
lidj=1,礼单
lidk=1,立定
lidk=2,厘定
lido=1,利多
lido=2,力夺
lidp=3,连吹带捧
lidr=1,理短
lids=1,立冬
lidu=1,力度
lidu=2,粒度
lidv=1,离队
lifa=1,立法
lifa=2,理发
lifh=1,立方
lifh=2,临场发挥
lifj=1,里番
lifj=2,立返
lifo=1,礼佛
lifu=1,礼服
lify=1,临场反应
ligc=1,梨膏
ligd=1,理该
lige=1,离歌
ligf=1,里根
ligh=1,离岗
ligh=2,李刚
ligo=1,立国
ligo=2,利国
ligr=1,立管
ligs=1,理工
ligs=2,立功
ligv=1,厉鬼
lihb=1,狼虫虎豹
lihc=1,利好
lihc=2,理好
lihd=1,厉害
lihd=2,利害
lihe=1,离合
lihe=2,礼盒
lihg=1,流传很广
liho=1,罹祸
lihr=1,罹患
liht=1,脸朝黄土背朝天
lihv=1,理会
lihv=2,例会
lihw=1,黧黑
lihx=1,梨花
lihx=2,礼花
lihy=1,离婚
lihz=1,立候
liia=1,利差
liib=1,联产承包
liic=1,历朝
liif=1,历陈
liig=1,历程
liig=2,里程
liig=3,历城
liih=1,立场
liih=2,离场
liii=1,利齿
liii=2,力持
liis=1,凌迟处死
liiu=1,理出
liiv=1,老成持重
liiv=2,联产承包责任制
liiy=1,立春
liiz=1,离愁
lijb=1,礼金
lijb=2,历尽
lijd=1,立场坚定
lijf=1,六朝金粉
liji=1,立即
liji=2,里脊
lijj=2,露出鸡脚
lijj=3,屡创佳绩
lijk=1,历经
lijk=2,离境
lijk=3,离京
lijl=1,丽江
lijl=2,漓江
lijm=1,利剑
lijn=1,立交
lijn=2,礼教
lijp=1,理解
lijp=2,礼节
lijp=3,力竭
lijq=1,历久
lijr=1,良辰吉日
lijt=1,立决
liju=1,例句
liju=2,力矩
lijx=1,离家
likd=1,离开
like=1,立刻
like=2,理科
liks=1,利空
likv=1,理亏
likv=2,李逵
lila=1,里拉
lilb=1,莅临
lild=1,历来
lild=2,历朝历代
lile=1,离了
lilg=2,立睖
lili=1,历历
lill=1,力量
lilm=1,历练
liln=1,理疗
lilo=1,利落
lilr=1,离乱
lils=1,里弄
lilu=1,利禄
lilv=1,利率
lilx=1,临床疗效
lily=1,理论
lily=3,立论
lily=4,俐齿伶牙
lima=1,立马
limb=1,利民
limc=1,礼貌
limc=2,礼帽
limi=1,厘米
limj=2,良辰美景
limj=3,黎曼
limj=4,露出马脚
limk=1,黎明
limm=1,里面
lina=1,丽娜
lina=2,莉娜
linj=1,罹难
link=1,李宁
linm=1,理念
linm=2,历年
linn=1,利尿
linp=2,沴孽
linq=1,犁牛
lipb=1,礼品
lipb=2,力拼
lipc=1,礼炮
lipg=2,力捧
lipu=1,离谱
lipv=1,露出破绽
lipw=1,理赔
liqg=1,流传千古
liqi=1,力气
liqi=2,离奇
liqi=3,戾气
liqk=1,理清
liqk=2,沥青
liqm=1,利钱
liqq=1,力求
liqq=2,立秋
liqr=1,礼券
liqr=2,力劝
liqu=1,离去
liqu=2,理屈
liqy=1,利群
liqy=2,离群
lirf=1,利刃
lirf=2,冷嘲热讽
lirf=3,历任
lirf=4,离任
lirh=1,礼让
liri=1,丽日
lirj=1,栗然
liro=1,力弱
liru=1,例如
liry=1,利润
lisc=1,离骚
lise=1,厉色
lise=2,栗色
lisi=1,李四
lisi=2,李斯
lisj=1,离散
liso=1,利索
lisr=1,理算
lisu=1,礼俗
lisw=1,临床死亡
lita=1,利他
lith=1,礼堂
lith=2,理塘
liti=1,立体
liti=2,例题
litk=1,力挺
litm=1,犁田
litr=1,离团
litu=1,力图
litv=1,力推
litv=2,离退
litz=1,里头
liua=1,丽莎
liue=1,立射
liuf=1,立身
liuf=2,离身
liug=1,厉声
liug=2,立升
liuh=1,离殇
liui=1,历史
liui=2,离世
liuj=1,骊山
liuo=1,立说
liuu=1,隶属
liuu=2,隶书
liuv=1,利税
liuv=2,沥水
liuv=3,丽水
liuy=1,理顺
liuy=2,临床试验
liuz=1,里手
livc=1,利爪
live=1,立着
livg=1,力争
livg=2,立正
livi=1,理智
livi=2,励志
livj=1,力战
livj=2,流传至今
livu=1,立柱
livu=2,力主
livv=1,临床症状
livx=1,利爪
livy=1,临床治愈
livz=1,立轴
liwd=1,例外
liwd=2,里外
liwd=3,龙场悟道
liwf=1,李玟
liwj=1,力挽
liwj=2,理完
liwj=3,流程文件
liwo=1,梨涡
liwt=1,立场问题
liwu=1,礼物
liwu=2,里屋
liww=1,立威
liww=2,立委
lixb=1,离心
lixg=1,屡创新高
lixg=2,累创新高
lixi=1,利息
lixi=2,离席
lixk=1,理性
lixk=2,例行
lixl=1,理想
lixl=2,立项
lixm=1,离线
lixm=2,历险
lixn=1,离校
lixq=1,离休
lixt=1,力学
lixt=2,理学
lixt=3,沥血
lixw=1,六畜兴旺
lixx=1,立下
lixx=2,立夏
liyb=1,丽音
liyb=2,来迟一步
liyc=1,力邀
liye=1,立业
liyh=1,李阳
liyi=1,利益
liyi=2,礼仪
liyi=3,离异
liyk=1,理应
liyk=2,丽影
liyp=1,连成一片
liyp=2,乱成一片
liyr=1,梨园
liys=1,利用
liyt=1,里约
liyt=2,立约
liyu=1,利于
liyu=2,鲤鱼
liyv=1,乱成一锅粥
liyx=1,临床医学
liyx=2,连成一线
liyz=1,理由
liyz=2,利诱
liza=1,流传作案
lizi=1,例子
lizi=2,粒子
lizj=1,礼赞
lizo=1,力作
lizo=2,离座
lizs=1,理综
lizu=1,立足
lizu=2,黎族
lizv=1,利嘴
lizz=1,乱臣贼子
ljai=1,懒癌
ljba=1,累觉不爱
ljbb=1,劣迹斑斑
ljbd=1,蓝白
ljbd=2,另据报道
ljbf=1,蓝本
ljbg=1,屡教不改
ljbg=2,累教不改
ljbh=1,逻辑闭环
ljbh=2,临近不惑
ljbh=3,路见不平一声吼
ljbi=1,蓝笔
ljbj=1,篮板
ljbj=2,屡禁不绝
ljbk=1,蓝冰
ljbl=1,理解不了
ljbn=1,理解不能
ljbp=1,路见不平
ljbu=1,蓝布
ljbu=2,滥捕
ljbv=1,屡禁不止
ljbx=1,屡见不鲜
ljbx=2,累见不鲜
ljcc=1,兰草
ljcd=1,路经此地
ljch=1,澜沧
ljcs=1,历经沧桑
ljcs=2,历尽沧桑
ljcv=1,廉洁从政
ljcw=1,逻辑错误
ljcx=1,乱箭攒心
ljda=1,兰大
ljdd=1,蓝带
ljdd=2,懒怠
ljde=1,懒得
ljdf=1,零九大法
ljdg=1,蓝灯
ljdh=1,拦挡
ljdi=1,蓝底
ljdj=1,懒蛋
ljdk=1,拉家带口
ljdl=1,两军对垒
ljdm=1,蓝靛
ljdn=1,烂掉
ljdn=2,蓝调
ljdo=1,懒惰
ljdv=1,蓝队
ljdv=2,链接地址
ljdx=1,垃圾短信
ljfa=1,滥发
ljfa=2,滥伐
ljfg=1,廉洁奉公
ljfh=1,两极分化
ljfi=1,龙驹凤雏
ljfj=1,蓝矾
ljfl=1,垃圾分类
ljfl=2,老骥伏枥
ljfm=1,棱角分明
ljfn=1,良家妇女
ljfv=1,两极反转
ljgj=1,栏杆
ljgl=1,蓝光
ljgo=1,揽过
ljgs=1,揽工
ljgv=1,懒鬼
ljgx=1,逻辑关系
ljhd=1,蓝海
ljhe=1,拦河
ljhj=1,懒汉
ljhm=1,龙精虎猛
ljho=1,揽活
ljhq=2,炼精化气
ljhu=1,烂糊
ljhv=1,蓝灰
ljhw=1,蓝黑
ljhx=1,兰花
ljhy=1,邻近海域
ljhz=1,懒猴
ljic=1,连接出错
ljie=1,缆车
ljie=2,拦车
ljig=1,蜡炬成灰泪始干
ljih=1,蓝厂
ljih=2,腊尽春回
ljil=1,老将出马，一个顶俩
ljim=1,老将出马
ljis=1,懒虫
ljiu=1,揽储
ljiu=2,连接超时
ljiz=1,蓝筹
ljiz=2,离家出走
ljjh=1,老奸巨猾
ljjh=2,浪迹江湖
ljji=1,拦击
ljjk=1,蓝鲸
ljjk=2,历尽艰苦
ljjm=1,揽件
ljjn=1,懒觉
ljjn=2,滥交
ljjp=1,拦截
ljjp=2,拦劫
ljjr=1,立即进入
ljjv=1,两军交战
ljjx=1,历尽艰辛
ljjy=1,蓝军
ljkc=1,兰考
ljkd=1,勒紧裤腰带
ljke=1,揽客
ljkh=1,六角括号
ljkl=1,篮筐
ljkl=2,篮框
ljkn=1,历尽苦难
ljku=1,六级考试
ljkz=1,兰蔻
ljkz=2,勒紧裤腰带过日子
ljlb=1,来就来吧
ljle=1,烂了
ljle=2,懒了
ljli=1,栏里
ljli=2,零距离接触
ljlj=2,懒懒
ljlj=3,蓝蓝
ljlk=1,蓝领
ljlk=2,兰陵
ljll=1,廉价劳动力
ljlt=1,旅进旅退
ljlu=1,拦路
ljlv=1,褴褛
ljlv=2,蓝绿
ljmc=1,蓝猫
ljmc=2,懒猫
ljmh=1,恋酒迷花
ljmj=1,烂漫
ljmj=2,历久弥坚
ljml=1,历经磨炼
ljmn=1,历尽磨难
ljmu=1,栏目
ljmu=2,联机模式
ljmw=1,蓝莓
ljmx=1,历久弥新
ljmx=2,历久弥香
ljmy=1,良金美玉
ljnh=1,邻家女孩
ljni=1,烂泥
ljnl=1,理解能力
ljnn=1,蓝鸟
ljnw=1,栏内
ljpb=1,蓝屏
ljpd=1,离经叛道
ljpi=1,蓝皮
ljpj=1,蓝盘
ljpk=1,蓝屏
ljpk=2,蓝瓶
ljpm=1,烂片
ljpz=1,浪迹萍踪
ljqd=1,立即启动
ljqd=2,量价齐跌
ljqg=1,屡建奇功
ljqg=2,累建奇功
ljqi=1,乐见其成
ljqi=2,蓝旗
ljqk=1,滥情
ljqk=2,了解情况
ljql=1,垃圾清理
ljql=2,拉进群里
ljql=3,来拒去留
ljqn=1,蓝桥
ljqq=1,篮球
ljqr=1,揽权
ljqy=1,领军企业
ljrb=1,里脊肉饼
ljre=1,兰若
ljrf=1,懒人
ljro=1,兰若
ljru=1,揽入
ljrw=1,领军人物
ljrz=1,烂肉
ljse=1,蓝色
ljse=2,兰色
ljsi=1,兰斯
ljsj=1,懒散
ljso=1,缆索
ljsu=1,烂俗
ljsw=1,逻辑思维
ljsw=2,罗辑思维
ljsy=1,流金岁月
ljsy=2,历经岁月
ljtb=1,恋酒贪杯
ljtj=1,篮坛
ljtk=1,兰亭
ljtl=1,逻辑推理
ljtm=1,蓝天
ljtm=2,蓝田
ljtn=1,蓝条
ljtp=1,烂铁
ljtu=1,蓝图
ljtv=1,励精图治
ljty=1,浪迹天涯
ljty=2,离家太远
ljtz=1,烂透
ljua=1,滥杀
ljub=1,乐极生悲
ljug=1,缆绳
ljug=2,揽胜
ljuh=1,滥觞
ljuj=1,阑珊
ljum=1,落基山脉
ljum=2,牢记使命
ljup=1,垃圾食品
ljus=1,力竭声嘶
ljuu=1,烂熟
ljuu=2,炼金术士
ljux=1,立即生效
ljux=2,链接失效
ljuz=1,揽收
ljva=1,栏栅
ljve=1,拦着
ljve=2,揽着
ljvh=1,烂账
ljvl=1,蓝装
ljvt=1,临界状态
ljvu=1,拦住
ljvu=2,懒猪
ljvv=1,劣迹昭著
ljvy=1,利己主义
ljvz=1,兰州
ljwb=1,零九五笔
ljwh=1,拦网
ljwh=2,篮网
ljwi=1,六键无冲
ljwj=2,垃圾文件
ljws=2,理解万岁
ljwt=1,了解问题
ljww=1,阑尾
ljww=2,烂尾
ljxk=1,蓝星
ljxl=1,蓝翔
ljxp=1,篮协
ljxu=1,落井下石
ljxv=1,牢记心中
ljxx=1,拦下
ljxx=2,篮下
ljxy=1,了结心愿
ljxz=1,立即下载
ljya=1,蓝牙
ljyb=1,略见一斑
ljyc=1,懒腰
ljyc=2,拦腰
ljyd=1,灵机一动
ljyd=2,两脚一蹬
ljye=1,略举一二
ljyj=1,蓝颜
ljyj=2,谰言
ljyl=1,路径依赖
ljyq=1,立即引起
ljyr=1,劣迹艺人
ljys=1,滥用
ljyt=1,揽月
ljyu=1,懒于
ljyx=1,了解一下
ljyx=2,理解一下
ljyx=3,垃圾游戏
ljzc=1,蓝藻
ljzd=1,拦在
ljzi=1,篮子
ljzi=2,蓝字
ljzl=1,廉洁自律
ljzq=1,逻辑自洽
ljzr=1,蓝钻
ljzu=1,拦阻
ljzv=1,烂醉
ljzx=1,乱箭攒心
ljzx=2,牢记在心
ljzx=3,牢记在胸
ljzy=1,连接资源
lkai=1,令爱
lkan=1,另案
lkba=1,零八
lkbf=1,拉开比分
lkbi=1,灵璧
lkbj=1,领班
lkbk=1,领兵
lkbm=1,灵便
lkbo=1,凌波
lkbu=1,力可拔山
lkce=1,另册
lkcg=1,崚嶒
lkci=1,零次
lkcq=1,理亏词穷
lkct=1,立克次体
lkcy=1,另存
lkdc=1,领导
lkdc=2,领到
lkdd=1,领带
lkdh=1,铃铛
lkdi=1,领地
lkdi=2,灵帝
lkdj=1,灵丹
lkdj=2,零蛋
lkdk=1,伶仃
lkdk=2,零丁
lkdm=1,零点
lkdo=1,铃铎
lkds=1,灵动
lkdu=1,零度
lkdv=1,领队
lkdv=2,劳苦大众
lkff=1,零分
lkfg=1,零封
lkfj=1,灵幡
lkfl=1,洛克菲勒
lkfu=1,另附
lkfu=2,灵符
lkgg=1,劳苦功高
lkgj=1,灵感
lkgk=1,灵怪
lkgl=1,灵光
lkgr=1,领馆
lkgs=1,零工
lkgy=1,林肯公园
lkhc=1,零号
lkhd=1,领海
lkhe=1,零和
lkhh=1,领航
lkho=1,灵活
lkho=2,零活
lkhr=1,另换
lkhu=1,令狐
lkhv=1,领会
lkhv=2,领回
lkhx=1,零花
lkhy=1,灵魂
lkic=1,零钞
lkie=1,灵车
lkif=1,凌晨
lkih=1,领唱
lkii=1,凌迟
lkij=1,拉开差距
lkil=1,灵床
lkir=1,灵川
lkiu=1,凌空抽射
lkjb=1,领进
lkjb=2,领巾
lkji=1,另计
lkji=2,灵机
lkjj=1,临渴掘井
lkjk=1,灵境
lkjl=1,领奖
