code	weight	word_count	top_rank	words
qbhj	1.683282478315443	1	26810	秦汉
chjb	1.6832612718948274	1	26812	苍劲
toih	1.6832245686041074	1	26813	拖长
whhy	1.6831846631399041	1	26815	亡魂
dykg	1.683161082075166	1	26816	蹲坑
yezc	1.683139045177367	1	26819	椰枣
kkvc	1.6830993017981846	1	26821	快照
ddgx	1.6830548344096439	1	26822	呆瓜
qqyt	1.6830385670934267	1	26824	秋月
bchr	1.682986202486331	1	26829	包换
zyih	1.6829417020738675	1	26833	尊长
xrss	1.6829215733734966	1	26834	选送
xlsv	1.6828540837927966	1	26835	相随
kcju	1.6828533576710045	1	26836	考据
njwj	1.6828492416453327	1	26837	南湾
tkdh	1.6828120318265771	1	26838	停当
tcbc	1.6827454480640802	1	26839	淘宝
tkpk	1.6827406482035627	1	26840	听凭
svds	1.6827284224092183	1	26841	隧洞
zogv	1.6825501723224292	1	26847	做鬼
fhgd	1.6824551566792136	1	26852	房改
njdk	1.682451177597358	1	26853	男丁
zsmn	1.682388526697093	1	26854	宗庙
dcrc	1.682363638589731	1	26855	叨扰
xmza	1.6823557148381592	1	26856	闲杂
uctz	1.6823445803906663	1	26857	梢头
yric	1.6823310337035813	1	26859	元朝
xkts	1.682325030811736	1	26860	形同
vvbk	1.682241195463198	1	26861	追兵
kcti	1.6822147121180793	1	26863	考题
nklm	1.6822060448457363	1	26864	凝练
ucka	1.6821579966520215	1	26865	哨卡
uuri	1.682152289852771	1	26866	数日
sitd	1.6821077277614758	1	26868	死胎
jbjm	1.682069194330155	1	26869	觐见
hvdv	1.6820411243670095	1	26870	汇兑
dpdh	1.682002598041589	1	26871	跌宕
xuri	1.6819583573778814	1	26875	旭日
guuj	1.6819567558361705	1	26877	孤山
iiyr	1.6819378445456996	1	26878	驰援
fhua	1.6819241444274997	1	26880	纺纱
jkgs	1.681893328839576	1	26881	精工
anqq	1.6818787872965277	1	26882	安丘
lsfg	1.6818411845043149	1	26885	龙凤
lvlb	1.6818368023439478	1	26886	绿林
ybvs	1.6818013691556124	1	26890	引种
vjir	1.6817834207550004	1	26891	战船
xxnc	1.6817498260575738	1	26892	瞎闹
sdbh	1.6817182836871685	1	26893	腮帮
wdjm	1.6816822444949175	1	26897	外间
hvbh	1.6816519602023972	1	26899	毁谤
icuk	1.6816085287211093	1	26900	超帅
pbtz	1.6815527517471804	1	26903	姘头
suuu	1.681485200999755	1	26907	素数
wjke	1.6814614226102362	1	26909	晚课
kshj	1.6813317693920133	1	26913	空喊
ycdi	1.6813258782940559	1	26914	要地
pisj	1.6813227133239983	1	26915	披散
yjpn	1.6812898237882896	1	26917	验票
hrug	1.681284778862815	1	26918	欢声
bdjl	1.6812786002126718	1	26919	败将
mnmo	1.6812182474098103	1	26923	描摹
lcfw	1.6812081828816918	1	26925	老肥
zsgh	1.6810038145259263	1	26928	总纲
bdpu	1.680997439127498	1	26929	摆谱
tzmo	1.680883440274536	1	26931	偷摸
yzcg	1.6807707327300432	1	26936	油层
vgsu	1.6806395485952739	1	26941	整肃
bpld	1.6806280749162785	1	26943	别来
cika	1.6806119913753657	1	26944	磁卡
glre	1.6805224924906494	1	26948	光热
iivi	1.680498620889951	1	26949	迟滞
vubw	1.6804594235083123	1	26950	贮备
jugl	1.6804545621101563	1	26951	聚光
iycj	1.68045447136819	1	26952	春蚕
tolu	1.6804106829036938	1	26954	驼鹿
xrzh	1.6803937248960152	1	26955	玄奘
ndnl	1.6803811337031034	1	26956	奶娘
mkjy	1.6803767601723232	1	26957	明君
bcdr	1.680281288725737	1	26964	报端
sjly	1.6802777096603032	1	26965	三轮
ciku	1.6802677561852364	1	26966	词库
wjmb	1.6802645364507351	1	26967	万民
mwlu	1.680169701265859	1	26971	煤炉
xyww	1.6801411081415694	1	26972	寻味
tilj	1.6801175998694666	1	26973	提篮
ytxx	1.6801049105658334	1	26975	月下
wudz	1.6800955270831928	1	26976	武斗
ksvr	1.6800766326652412	1	26977	空转
igks	1.680022110727153	1	26979	程控
rjgh	1.6799578154859844	1	26982	染缸
hwls	1.6799531076330125	1	26983	黑龙
lbcy	1.6798411095364845	1	26985	邻村
hxru	1.6798310011178126	1	26986	划入
kdwf	1.6798288874961065	1	26987	凯文
jqzi	1.6798287732856823	1	26988	舅子
hvrs	1.679814000169054	1	26989	毁容
kvhx	1.6797700627025485	1	26991	葵花
lzqp	1.6796700932627977	1	26992	露怯
hcsy	1.6796462067172313	1	26995	耗损
naqy	1.6794618794702956	1	26997	那群
jxwf	1.6794327903443205	1	26999	加温
zsue	1.6793954250514171	1	27000	总社
pwzv	1.6793942427965103	1	27001	赔罪
vvjn	1.6793918426631644	1	27003	追缴
hzvf	1.6793825297367935	1	27004	候诊
batm	1.6793525823684665	1	27005	霸天
lmqn	1.6792447928099894	1	27009	连翘
pbql	1.6792174728582752	1	27010	拼抢
sufj	1.6791998691877548	1	27011	肃反
pclu	1.6791587600995346	1	27013	跑路
nani	1.6791244522104125	1	27015	纳尼
pdfa	1.6791217560195126	1	27016	派发
yzzz	1.6790591584421062	1	27018	游走
pbua	1.6790140503990831	1	27021	拼杀
cigf	1.6789944323848545	1	27022	词根
yihf	1.6789151177615316	1	27024	遗恨
math	1.6789010061648075	1	27025	麻糖
idhu	1.678808812812909	1	27027	柴胡
pwil	1.6787295464156906	1	27030	陪床
kvnk	1.6787245752819158	1	27031	奎宁
maff	1.6786323822470783	1	27034	马粪
mzpk	1.6786134242561164	1	27035	牟平
dnvl	1.678596889124012	1	27036	吊装
ruil	1.6785521948753788	1	27041	褥疮
grlu	1.6785009673461562	1	27043	管路
ians	1.6784503872050744	1	27045	茶农
wfks	1.6784105364745594	1	27046	温控
crqr	1.6784018334213129	1	27048	篡权
fabm	1.678338323331376	1	27049	发辫
vugo	1.6783186638398564	1	27050	诸国
jngj	1.6782984804159131	1	27051	交感
ykss	1.6782602646351061	1	27055	迎送
yuvl	1.6781932021945818	1	27056	预装
mnfa	1.6781846479691662	1	27058	妙法
hgug	1.678179016656824	1	27060	横生
hjxt	1.678169529368731	1	27061	汉学
ulqr	1.6781460473955345	1	27064	双全
hsxt	1.6781294186984792	1	27066	红学
yswf	1.678029377743035	1	27068	拥吻
ijyj	1.6779372844096017	1	27072	谗言
mdbj	1.6779320836879874	1	27073	买办
ncsv	1.6779031551642287	1	27075	脑髓
vfmu	1.6778821717696117	1	27077	枕木
puvj	1.6778769440923482	1	27078	铺展
licu	1.6778269467365945	1	27080	力促
rsco	1.6778249582040763	1	27081	容错
dcpn	1.677815728099422	1	27082	倒票
ykvi	1.6777804632177475	1	27083	硬质
glho	1.6777445430917566	1	27084	光火
vhpk	1.6776755597600914	1	27088	漳平
lbxy	1.677673863333259	1	27089	嶙峋
pcta	1.677628190705394	1	27092	炮塔
bpsj	1.6776008861459255	1	27093	瘪三
mzfj	1.6775662051407574	1	27095	谋反
gcue	1.6775454908157883	1	27096	高射
ihjr	1.6775124110177586	1	27097	长卷
mbtn	1.6774092909191314	1	27101	民调
glln	1.6773998756863828	1	27102	光疗
jxou	1.677359173264123	1	27103	佳偶
ulgk	1.6773131447144154	1	27105	双拐
uvuj	1.6772104528345602	1	27108	水杉
lwii	1.6771012599899002	1	27114	雷池
pjdh	1.6770499320143357	1	27116	叛党
nltd	1.6769784302986266	1	27118	娘胎
anpw	1.676972680481445	1	27119	安培
dzzg	1.6769059200494971	1	27121	陡增
yrtr	1.6768532910491998	1	27122	院团
kxkz	1.676844075281791	1	27123	夸口
xiiu	1.6768187396785788	1	27126	析出
ihrj	1.6768105231539443	1	27127	怅然
ufqr	1.676793033056514	1	27129	神权
bkta	1.6767268289552288	1	27133	病榻
ujqm	1.676634926607993	1	27135	山前
xkkd	1.676532202380547	1	27137	行楷
dujm	1.6765131292868851	1	27138	毒箭
jkug	1.6765034858744117	1	27139	井绳
xuto	1.6764355727537992	1	27141	虚脱
dkke	1.6764106931839327	1	27142	丁克
lqns	1.6763863758671533	1	27143	流脓
kypg	1.6763857469719188	1	27144	鲲鹏
qnsi	1.6763682964378015	1	27146	巧思
fgla	1.6763356461977206	1	27147	蜂蜡
xbbu	1.6762758262275628	1	27148	信步
fggc	1.6762696814659286	1	27149	奉告
jqii	1.676263697667605	1	27150	臼齿
ulxt	1.6762492491214678	1	27151	霜雪
jlrz	1.6762442733012772	1	27152	酱肉
ysfw	1.6762156293094788	1	27156	用费
qlvf	1.6761687460406134	1	27157	强震
thhl	1.6761436028205612	1	27158	堂皇
bubj	1.676125687095138	1	27159	补办
eedz	1.6761016445053394	1	27160	恶斗
qbia	1.6760828114378818	1	27162	钦差
mkbm	1.6760741383983242	1	27163	明辨
dugy	1.6760565726535432	1	27164	赌棍
lbpf	1.6759738273707416	1	27166	临盆
mbjb	1.6759716890797294	1	27167	民进
fota	1.675958603862854	1	27168	佛塔
djfg	1.6758572104408955	1	27174	丹凤
cylj	1.6758219685608409	1	27176	存栏
zgkj	1.6757704693928828	1	27178	增刊
fufg	1.6756216609738783	1	27184	扶风
njql	1.67561373029248	1	27185	南墙
gemd	1.6756007035508023	1	27186	割麦
bjns	1.6755516397370722	1	27187	搬弄
idxi	1.6755266361730041	1	27189	拆洗
rsrs	1.6755017398753567	1	27190	熔融
fjco	1.6754731636770273	1	27191	犯错
ghdc	1.6753190045393391	1	27196	钢刀
xlii	1.6752405143913158	1	27200	相持
silb	1.6752401154878016	1	27201	四邻
vfzd	1.6752183047668092	1	27203	赈灾
mkgf	1.6751903697468697	1	27204	命根
vsuv	1.675154302990343	1	27206	重水
guxp	1.6751495123803775	1	27207	骨血
yukr	1.675117502035305	1	27209	余款
codc	1.6750293686077495	1	27212	锉刀
tjuv	1.6750281914412066	1	27213	贪睡
xlmm	1.6749476080400139	1	27216	相面
bciy	1.67492129805736	1	27217	报春
vojt	1.6748858849764705	1	27219	卓绝
sipi	1.6748303858653442	1	27221	死皮
docj	1.6748298773214287	1	27222	多餐
mjee	1.6747727905157914	1	27225	满额
puks	1.6747515389610008	1	27227	扑空
ufns	1.6747406993925211	1	27228	神农
judi	1.674576163046087	1	27231	局地
djxk	1.6745413689855329	1	27232	单行
tdxb	1.6745158269418132	1	27234	胎心
aama	1.6744460015001037	1	27237	阿妈
mibc	1.6743693417893066	1	27238	密保
uliy	1.6743479382307536	1	27239	双唇
trbd	1.674266983068335	1	27242	团拜
jlhd	1.6742553503538726	1	27243	江海
wwge	1.6742532873138023	1	27244	伟哥
lcif	1.6742316705417233	1	27245	老臣
dchj	1.674206471651349	1	27246	盗汗
ifdu	1.6741851187707222	1	27248	晨读
pinh	1.6741687194650008	1	27250	皮囊
ffql	1.6741573239889322	1	27251	粉墙
bpnc	1.6741389112854637	1	27252	别闹
hyxk	1.674109032676797	1	27253	荤腥
tijp	1.6740999053362482	1	27254	题解
quts	1.6740533208347412	1	27257	趋同
xtqm	1.6740518418660542	1	27258	学前
xtzd	1.6740500997767858	1	27259	雪灾
scqk	1.6740107691252066	1	27261	扫清
nwbi	1.6740054876774022	1	27262	内壁
iyxk	1.6739892820805484	1	27263	唇形
lqyy	1.6738913187661177	1	27266	流云
iiuf	1.6738867920950358	1	27267	赤身
ycce	1.673863259164123	1	27270	遥测
xxiy	1.67386181813229	1	27271	下唇
jbdr	1.6738349972865194	1	27272	锦缎
gfjk	1.6738075401001478	1	27273	根茎
mflz	1.6737928849205788	1	27275	门楼
suli	1.6737855306325602	1	27276	肃立
npsv	1.673777951599209	1	27277	捏碎
zgfa	1.67377069397689	1	27278	增发
xsgr	1.6737178884314394	1	27280	雄关
hwuv	1.6736701040541164	1	27284	黑水
jlih	1.6736594625488426	1	27287	疆场
zyxk	1.6735813760007328	1	27291	遵行
yahu	1.6735726726416398	1	27292	雅虎
zatj	1.6735199144736437	1	27293	杂谈
yjbk	1.6734388691870357	1	27298	眼病
tsuv	1.6734154716920977	1	27300	通水
lncc	1.6733358372088247	1	27301	潦草
rjze	1.6733042908083857	1	27303	然则
zipk	1.6732481925351834	1	27304	自评
dmbh	1.6731564680453301	1	27308	电棒
hgha	1.6731496211433687	1	27309	哼哈
khyu	1.6730826031536123	1	27310	抗御
qidj	1.6730813717583026	1	27311	契丹
zutd	1.6730385176265075	1	27312	组态
iflz	1.6730323237505327	1	27313	晨露
lwlo	1.6730096739402742	1	27314	磊落
reyb	1.6729945671656918	1	27315	热饮
gsth	1.672943780499927	1	27317	公堂
toke	1.6729224262610454	1	27318	脱壳
tziz	1.6728951144140978	1	27320	头筹
hvmf	1.6728620718971747	1	27321	回门
eerj	1.67275963243367	1	27326	愕然
qrbk	1.672691496741666	1	27328	权柄
oufa	1.6725985935649148	1	27329	偶发
drdc	1.6725801574747874	1	27331	短刀
vrze	1.6725749020042517	1	27332	专责
dpfu	1.6724681521775242	1	27336	跌幅
mbcv	1.6724403911623544	1	27337	民粹
qmlh	1.6723999370814546	1	27338	前浪
pjmm	1.6723592548063286	1	27342	盘面
nper	1.6723443526136772	1	27343	聂耳
ucxb	1.6723427963265878	1	27344	烧心
uevg	1.6722803897604845	1	27346	摄政
hfmk	1.6722772262827301	1	27347	狠命
iirz	1.6722586789193095	1	27349	吃肉
mfmw	1.672248033937795	1	27350	门楣
juwd	1.6722265796192648	1	27353	局外
nmfo	1.6719697179096227	1	27362	念佛
ccuu	1.6719568158323277	1	27363	草书
gxkc	1.6718928545746143	1	27367	挂靠
tzvu	1.6717870802424186	1	27370	投注
mijx	1.671664170803692	1	27373	米价
kvtv	1.6716567120035326	1	27374	溃退
kehj	1.6716112510493035	1	27377	可汗
gzcc	1.6715844139557072	1	27380	沟槽
bcij	1.6715639337355341	1	27382	包产
uepb	1.6715360290325774	1	27384	射频
lcnn	1.6714899823864484	1	27387	老鸟
bfhv	1.6714889609891697	1	27388	本会
bdfu	1.671444831686284	1	27391	拜服
veuh	1.6713905749666007	1	27393	浙商
fjql	1.6712934197883338	1	27399	翻墙
ksqb	1.671289465569759	1	27400	空勤
lwds	1.6712798518406955	1	27401	雷动
goqn	1.6712644685531806	1	27402	过桥
fauo	1.6712608998140057	1	27404	法硕
yhbm	1.6712469360680706	1	27405	扬鞭
zilq	1.6712296776146878	1	27406	自留
zonc	1.6712256885492502	1	27407	左脑
ulye	1.671145779247028	1	27409	霜叶
mdzo	1.671127319765902	1	27412	卖座
gsuy	1.6711109416422048	1	27413	恭顺
xtgs	1.6710867589595004	1	27415	学工
qiii	1.6710809418065917	1	27416	启齿
aimk	1.6710717591745996	1	27417	哀鸣
yulk	1.6710550819984955	1	27418	育龄
xkyk	1.6709694355489093	1	27422	形影
dmmw	1.6709657667346658	1	27423	电煤
pmgl	1.6709032312708634	1	27426	偏光
uzky	1.670843651685321	1	27430	受困
vrdr	1.6708176852734993	1	27433	专断
lbns	1.6707424009202958	1	27438	林农
iybm	1.6707267372120307	1	27439	唇边
jqzv	1.670662385500039	1	27441	酒醉
xlnh	1.6706610955648804	1	27442	香囊
xbmo	1.6706572279602825	1	27443	心魔
tvbi	1.6706527810762242	1	27444	退避
xkdz	1.6705330228348068	1	27450	星斗
anhd	1.670511338288521	1	27452	暗害
bklm	1.6703998084521112	1	27455	并联
lnjq	1.670307943025271	1	27456	料酒
ssjp	1.6702872082770037	1	27457	松解
mwie	1.6702430970416984	1	27458	煤车
kumu	1.670173306049226	1	27460	枯木
uhdz	1.670121682112208	1	27463	商都
yhmo	1.6700903801518376	1	27464	羊膜
ulvz	1.6700440236183858	1	27466	双周
ukda	1.6700339196743466	1	27467	摔打
gjse	1.6700294174940775	1	27468	干涩
nwhc	1.670018311646965	1	27469	内耗
cggc	1.6699876521200383	1	27470	层高
nske	1.6699821894785658	1	27471	农科
vvzh	1.6699679966481935	1	27473	追赃
lmds	1.6699338629085112	1	27477	联动
rrdm	1.669933351820171	1	27478	软垫
vdfj	1.6699289928669856	1	27479	斋饭
mcxi	1.6698881989743404	1	27481	毛细
yyxp	1.6698793313221603	1	27482	晕血
iupn	1.6698309389189863	1	27485	出票
xlvj	1.669802060194359	1	27487	巷战
bmvu	1.6698005026717966	1	27488	编著
vehf	1.669721396378967	1	27493	折痕
uing	1.6697169828278264	1	27494	势能
fhxq	1.6696859825364179	1	27496	防锈
gjlp	1.66964499969693	1	27497	干裂
luju	1.669620414618708	1	27499	路局
kddj	1.6696161045293394	1	27500	开单
nvnu	1.6696146244196917	1	27501	女奴
xirc	1.669588884143851	1	27504	袭扰
dcvs	1.6695263301003096	1	27508	稻种
huiv	1.6695056421665648	1	27509	胡吹
ccks	1.6694595858706882	1	27511	操控
gkli	1.6693978745287987	1	27513	乖戾
lcpm	1.6693910057095276	1	27514	老片
tzgs	1.6693854154156673	1	27515	头功
phza	1.669346178832145	1	27517	庞杂
vsba	1.6693247208654727	1	27518	中巴
ucbw	1.6693188119625488	1	27519	烧杯
ybdi	1.6693116948357	1	27520	阴蒂
nvyc	1.6692770745368164	1	27522	女妖
xmvs	1.6692063754745394	1	27526	险种
ysuz	1.6691981527073878	1	27528	用手
lyvz	1.669187279265409	1	27530	轮轴
zayi	1.6691739847218754	1	27531	杂役
hwjb	1.6691656913507296	1	27532	黑金
jruv	1.669162387739902	1	27533	捐税
xpqq	1.6691291501079757	1	27535	血球
mdvs	1.6690922070765204	1	27537	麦种
rsuv	1.6690323050499543	1	27539	融水
djni	1.6689593953012904	1	27543	丹尼
rsvu	1.6689450691183656	1	27544	熔铸
lcbw	1.668935670816854	1	27546	老辈
ujbg	1.6689035480564964	1	27547	山崩
khle	1.668889096080615	1	27549	康乐
tcts	1.6688865552310959	1	27550	套筒
sipn	1.6688499261641394	1	27553	撕票
uufw	1.6688234711459025	1	27555	书费
hrwf	1.6688209339811695	1	27556	换文
uuhc	1.6687783079166496	1	27558	书号
wjbd	1.668718958784031	1	27560	完败
zstd	1.6687151688618451	1	27561	总台
cjsh	1.66869530740752	1	27563	蚕桑
bkpm	1.6686520988312399	1	27566	冰片
kjvh	1.6686285206045315	1	27568	看涨
pjyr	1.6686066753238462	1	27569	攀援
ziwu	1.6685695660400088	1	27571	子午
digs	1.6685628988799492	1	27572	地宫
jqse	1.6685489523084511	1	27573	酒色
vskj	1.6684676566625254	1	27577	中看
vrug	1.6684615792437532	1	27579	转生
wjzy	1.6684510884715174	1	27580	挽尊
pogj	1.66844171292415	1	27581	颇感
yjta	1.6683368398912286	1	27582	雁塔
xpbg	1.6683354721347814	1	27583	血崩
iglj	1.6682791527795602	1	27584	承揽
yrij	1.6682232072481478	1	27585	原产
bwyh	1.6682073779949937	1	27586	北洋
xrww	1.668185121730295	1	27587	宣威
vdyr	1.6680591852216797	1	27591	宅院
qklp	1.6680256147208725	1	27592	清冽
qijn	1.6679927787050293	1	27593	起脚
bmmc	1.6679829879102046	1	27594	边贸
xtdm	1.6679675783154453	1	27595	学点
ybts	1.6679640292534503	1	27596	隐痛
xngk	1.6679122875102452	1	27598	小怪
voui	1.6678872328065264	1	27599	啄食
ualy	1.6678432717350131	1	27601	砂轮
bjer	1.6677829889818763	1	27603	伴儿
hlpo	1.6677335948464602	1	27604	荒坡
hlpc	1.6677217613126336	1	27605	黄袍
pjmk	1.6677210696796467	1	27606	判明
zgxr	1.6677139331799298	1	27607	增选
zyhx	1.667710602507054	1	27609	遵化
ifxn	1.6676970145372065	1	27610	尘嚣
jygv	1.6676811681784907	1	27611	军规
idfg	1.6676808042546933	1	27612	拆封
uaee	1.6676717891211075	1	27614	沙俄
yzls	1.6676527363253126	1	27615	游龙
minn	1.6675669324610238	1	27618	泌尿
jysi	1.6675511785913377	1	27619	菌丝
tnyb	1.667503505795621	1	27622	调音
topi	1.6674561100940024	1	27624	脱皮
llvj	1.6674064191587843	1	27625	粮站
zuqu	1.6673566731997411	1	27627	组曲
syjm	1.6673532610012605	1	27628	笋尖
qugr	1.6673336019136427	1	27630	取关
gsgj	1.6672387558308963	1	27637	公干
zzqn	1.6672367225691067	1	27638	走俏
ihai	1.6672126006777388	1	27639	肠癌
mntu	1.6671451737200456	1	27640	描图
hxhs	1.6671430721242144	1	27641	花红
pigx	1.6671131727055903	1	27642	披挂
ssvf	1.667030044492408	1	27644	松针
kyfa	1.6670080167924093	1	27645	困乏
tyfu	1.666998452175045	1	27646	吞服
yumd	1.6669768405055314	1	27648	预埋
piyk	1.6669397597651767	1	27652	皮影
bdmn	1.6669273852655975	1	27655	白描
ycan	1.6669028385963012	1	27656	要案
biux	1.6668627507575726	1	27658	笔刷
lqhx	1.6668574853181237	1	27659	硫化
mdue	1.666851251001145	1	27660	埋设
yaql	1.6668338931339046	1	27661	压强
chjn	1.6667852177223312	1	27663	藏娇
qulv	1.6667840139578902	1	27664	曲率
bulb	1.6667085768163985	1	27668	不吝
jxan	1.666660053113378	1	27670	假案
ksjk	1.6665672643439406	1	27672	孔径
gftr	1.6665118582050074	1	27675	跟团
dmnq	1.66649394733194	1	27676	电钮
hhdr	1.6664888061273553	1	27677	航段
wojy	1.6664746961288528	1	27678	我军
jiwo	1.6664687064478545	1	27679	鸡窝
tuzu	1.6663937959186317	1	27682	土族
vjpk	1.6663668056826597	1	27684	战平
ccbf	1.6662981615921328	1	27686	草本
fwxn	1.6662247255269422	1	27688	肥效
jnma	1.6661490733004594	1	27691	叫骂
vvrf	1.6660896892610815	1	27696	追认
ysqr	1.6660656697217586	1	27697	涌泉
baxy	1.6660248739556827	1	27699	八旬
iaic	1.665925450632351	1	27702	查抄
jigg	1.6658704322237963	1	27703	机耕
loxt	1.665838576213269	1	27704	落雪
mmzv	1.6658339531908815	1	27705	免罪
ijjr	1.6658155985469003	1	27706	婵娟
gldk	1.6657861150343312	1	27707	光腚
zsvg	1.6657611844627072	1	27709	总政
jbuh	1.6656839599338071	1	27713	晋商
lvfa	1.6656117856554107	1	27717	律法
zdbo	1.6655991503595158	1	27719	载波
aoao	1.6655164796939932	1	27721	嗷嗷
qmgv	1.6654856395754525	1	27722	钱柜
qbhk	1.6653955856890583	1	27723	秦淮
bjpo	1.6653877925784935	1	27724	半坡
civs	1.6653483282414667	1	27725	此种
bcre	1.6653233648002987	1	27726	暴热
jylo	1.6652915721159078	1	27728	菌落
vsou	1.665165701180897	1	27733	中欧
mogk	1.665160344445693	1	27734	莫怪
csuh	1.6650996167187895	1	27736	从商
xblg	1.665041207081566	1	27743	心冷
mahe	1.6650177610588974	1	27744	马赫
naiu	1.664971068109828	1	27746	拿出
bpmf	1.664872572501506	1	27751	憋闷
sjju	1.6648546297500162	1	27752	散居
vjgv	1.6648189853070896	1	27753	展柜
aosh	1.664798061635706	1	27755	懊丧
mwlj	1.6647707319605778	1	27758	霉烂
rsvl	1.6647689507523875	1	27759	戎装
hruu	1.6647469195483096	1	27760	幻术
zolm	1.6647304309355695	1	27762	左脸
izfg	1.664703119899786	1	27764	抽风
wfro	1.6646900077027942	1	27765	文弱
godk	1.6646864498951826	1	27766	国定
pkjb	1.6646690647402265	1	27768	平津
nnye	1.6646341197982957	1	27769	尿液
xbvj	1.6645882663200307	1	27774	新站
nkds	1.664542182506941	1	27776	凝冻
bjjq	1.6645112574178222	1	27778	斑鸠
hsri	1.6644597117573259	1	27781	红日
devg	1.6644367671112703	1	27782	德政
miti	1.6644147295174023	1	27783	谜题
bcyt	1.664400734845839	1	27784	包月
tdye	1.664392566393749	1	27785	太爷
qpdn	1.6643544328899984	1	27788	切掉
uzgv	1.664314065599895	1	27790	收归
cduz	1.6643091430318662	1	27791	采收
pjhr	1.6642949113877967	1	27792	盘桓
