length	source	sentence	hanzi
29	百科	最后，他们为伯特立了纪念墓碑，在上方留下了伯特的武器、帽子和墨镜	最后他们为伯特立了纪念墓碑在上方留下了伯特的武器帽子和墨镜
29	传媒	“坐看青竹变琼枝”，看雪覆盖万物不改冷清高雅，看竹肩负积雪弯而不折	坐看青竹变琼枝看雪覆盖万物不改冷清高雅看竹肩负积雪弯而不折
29	对话	涂了，搞个焗油帽，几十分钟后用水梳直，再涂那个配套的什么膏就行了	涂了搞个焗油帽几十分钟后用水梳直再涂那个配套的什么膏就行了
29	网文	本文内容限定实几何向量空间 ，如欲延伸至 ，仅需将转置 改为共轭转置	本文内容限定实几何向量空间如欲延伸至仅需将转置改为共轭转置
29	百科	* 王源超：南京农业大学植物保护学院教授，“长江学者奖励计划”特聘教授	王源超南京农业大学植物保护学院教授长江学者奖励计划特聘教授
29	传媒	意见明确，要落实服务民营经济法律政策，积极开展“检察护企”专项行动	意见明确要落实服务民营经济法律政策积极开展检察护企专项行动
29	对话	这下就别养猫了，我所有先养仓鼠再领猫回来的朋友，仓鼠都被吓死了	这下就别养猫了我所有先养仓鼠再领猫回来的朋友仓鼠都被吓死了
29	网文	“飞行员应该能够得到他们需要的医疗，以便他们能够安全地履行职责	飞行员应该能够得到他们需要的医疗以便他们能够安全地履行职责
29	百科	桓帝初为中常侍，时外戚梁冀当权，单超和河南尹梁不疑（梁冀弟）有矛盾	桓帝初为中常侍时外戚梁冀当权单超和河南尹梁不疑梁冀弟有矛盾
29	传媒	特朗普当天在讲话中强调，即将成为美国总统的人是他，而不是马斯克	特朗普当天在讲话中强调即将成为美国总统的人是他而不是马斯克
29	对话	我本来想说是什么小动物但是想想发现记不清了就没有写省略掉了	我本来想说是什么小动物但是想想发现记不清了就没有写省略掉了
29	网文	要么就一会儿讲文言知识，一会儿分析思路主旨，将文章讲得支离破碎	要么就一会儿讲文言知识一会儿分析思路主旨将文章讲得支离破碎
29	百科	与其他猫科动物相比，它体型修长，腿长而尾短，耳朵又高又圆，距离很近	与其他猫科动物相比它体型修长腿长而尾短耳朵又高又圆距离很近
29	传媒	参观完长白山瀑布后，香港演员无不赞叹冰雪与温泉共存的奇妙景象	参观完长白山瀑布后香港演员无不赞叹冰雪与温泉共存的奇妙景象
29	对话	能看正联真好，本来想去看的，然后看看自己来分期居然欠下了一堆钱	能看正联真好本来想去看的然后看看自己来分期居然欠下了一堆钱
29	网文	应用效果表明我国成像光谱仪进入实用化尤其商业化尚需一段时间	应用效果表明我国成像光谱仪进入实用化尤其商业化尚需一段时间
29	百科	离开纽卡素不久后，积·查尔顿转到邻国爱尔兰，执掌爱尔兰国家足球队	离开纽卡素不久后积查尔顿转到邻国爱尔兰执掌爱尔兰国家足球队
29	传媒	关于“猴灾”的成因，该负责人表示：“目前‘猴灾’成因复杂，还在进一步调查中	关于猴灾的成因该负责人表示目前猴灾成因复杂还在进一步调查中
29	对话	我当时就是去看看没真心拜…但是一起去的小伙伴后来真的恋爱了喔	我当时就是去看看没真心拜但是一起去的小伙伴后来真的恋爱了喔
29	网文	临睡前才吃晚饭还会导致血糖水平上升，进而增加患糖尿病的可能性	临睡前才吃晚饭还会导致血糖水平上升进而增加患糖尿病的可能性
29	百科	他抱怨英国上流社会败坏了英语，他们建立了自己拼写和发音的标准	他抱怨英国上流社会败坏了英语他们建立了自己拼写和发音的标准
29	传媒	对莱阳法院来说，脱薄既是挑战更是机遇，是一次“重塑新生”的蝶变之旅	对莱阳法院来说脱薄既是挑战更是机遇是一次重塑新生的蝶变之旅
29	对话	我是不是要加一句但是另一个北方姑娘问路就很客气你才不抬杠呢	我是不是要加一句但是另一个北方姑娘问路就很客气你才不抬杠呢
29	网文	希望通过老师、家长、学生三个方面的共同努力，使你的孩子越来越优秀	希望通过老师家长学生三个方面的共同努力使你的孩子越来越优秀
29	百科	阿仙奴本有望在联赛杯打破多年无冠的局面，但最终与冠军擦身而过	阿仙奴本有望在联赛杯打破多年无冠的局面但最终与冠军擦身而过
29	传媒	冬季是心血管疾病的高发季，昼夜温差大，尤其早上寒冷，需要格外注意	冬季是心血管疾病的高发季昼夜温差大尤其早上寒冷需要格外注意
29	对话	看最后一集时候就特别喜欢后期给谦谦配的这句话，说出我们的心声	看最后一集时候就特别喜欢后期给谦谦配的这句话说出我们的心声
29	网文	宋词本温柔婉约，何人凭其文才为宋词开创豪放一派，拓展了词的境界	宋词本温柔婉约何人凭其文才为宋词开创豪放一派拓展了词的境界
29	百科	攻至大索时，魏戍主拓跋仆兰故意出城诱鲁爽进攻，并在檀山设下伏兵	攻至大索时魏戍主拓跋仆兰故意出城诱鲁爽进攻并在檀山设下伏兵
29	传媒	除了这些互动体验，艺术馆的全息剧场为游客们带来了一场视觉盛宴	除了这些互动体验艺术馆的全息剧场为游客们带来了一场视觉盛宴
29	对话	不要激动，每个人都有自己的情绪，发生这样的事，大部分人都是失望的	不要激动每个人都有自己的情绪发生这样的事大部分人都是失望的
29	网文	根据空气净化器的使用说明来跟换滤网或者进行相关操作很有必要	根据空气净化器的使用说明来跟换滤网或者进行相关操作很有必要
29	百科	同时，为了展示自己的能力，加卢斯迅速处理了瘟疫，为死者举行了葬礼	同时为了展示自己的能力加卢斯迅速处理了瘟疫为死者举行了葬礼
29	传媒	其中，划定永久基本农田重点是保数量，建设高标准农田核心是提质量	其中划定永久基本农田重点是保数量建设高标准农田核心是提质量
29	对话	你说勒真是肯定是褒撒你看啦电视剧头一般妖孽都长得那么乖哈哈	你说勒真是肯定是褒撒你看啦电视剧头一般妖孽都长得那么乖哈哈
29	网文	鬼扯的成立要件是，说谎者在陈述时抱着某种心态，就是──有骗人的意图	鬼扯的成立要件是说谎者在陈述时抱着某种心态就是有骗人的意图
29	百科	由于她太善妒，跟西晋皇后贾南风有得比，后人甚至称她为「宋代贾南风」	由于她太善妒跟西晋皇后贾南风有得比后人甚至称她为宋代贾南风
29	传媒	大连市法律援助中心则将“国家宪法日”主题宣传活动开到居民家门口	大连市法律援助中心则将国家宪法日主题宣传活动开到居民家门口
29	对话	喔唷～以前是个非主流啊～哈哈～还是现在好～阳光帅气哈～那个比赛怎样啦	喔唷以前是个非主流啊哈哈还是现在好阳光帅气哈那个比赛怎样啦
29	网文	由于勤奋好学，明万历三十五年，考进“岁贡”，并被委任为江南婺源县县丞	由于勤奋好学明万历三十五年考进岁贡并被委任为江南婺源县县丞
29	百科	交响曲的三个乐章皆为慢板，由女高音在各乐章独唱一段波兰文歌词	交响曲的三个乐章皆为慢板由女高音在各乐章独唱一段波兰文歌词
29	传媒	从线上消费趋势看，儿童床、儿童桌椅、儿童床垫等产品受到消费者青睐	从线上消费趋势看儿童床儿童桌椅儿童床垫等产品受到消费者青睐
29	对话	最遥远的距离是老师在你面前你却因为眼镜坏了连她的脸都看不清	最遥远的距离是老师在你面前你却因为眼镜坏了连她的脸都看不清
29	网文	下一课，我们要思考巴别塔的事件，也就是通天塔，看人怎样的放肆猖狂	下一课我们要思考巴别塔的事件也就是通天塔看人怎样的放肆猖狂
29	百科	蜀葵之家为一座玛雅复兴建筑，与此同时亦是一个田园学派风格建筑	蜀葵之家为一座玛雅复兴建筑与此同时亦是一个田园学派风格建筑
29	传媒	厚植强军文化的根和魂，要坚持用习近平强军思想武装官兵、教育官兵	厚植强军文化的根和魂要坚持用习近平强军思想武装官兵教育官兵
29	对话	不是的因为之前碰巧组队打过御魂副本然后看到这个昵称印象深刻	不是的因为之前碰巧组队打过御魂副本然后看到这个昵称印象深刻
29	网文	当然，基督徒不是完人，尤其在这个“社会大染缸”里，能“一尘不染”者有几人	当然基督徒不是完人尤其在这个社会大染缸里能一尘不染者有几人
29	百科	这两种主要理论来解释这些恒星的异常，或许能适合这些罕见的恒星	这两种主要理论来解释这些恒星的异常或许能适合这些罕见的恒星
29	传媒	持续跟踪复星医药、华熙生物等龙头企业，推动延链补链扩链项目布局	持续跟踪复星医药华熙生物等龙头企业推动延链补链扩链项目布局
29	对话	虽然大部分店铺门前都会有块小空地，难道是给车主堵人家商铺门口	虽然大部分店铺门前都会有块小空地难道是给车主堵人家商铺门口
29	网文	长期饮茶带来的“逆龄”定不会差于普通的化妆品，更能够让人健康年轻	长期饮茶带来的逆龄定不会差于普通的化妆品更能够让人健康年轻
29	百科	其果实可食用，有汉医研究指可清肝毒，并制作成健康饮品在韩国发售	其果实可食用有汉医研究指可清肝毒并制作成健康饮品在韩国发售
29	传媒	比依股份的保荐机构（主承销商）是中信证券，保荐代表人是唐青、马齐玮	比依股份的保荐机构主承销商是中信证券保荐代表人是唐青马齐玮
29	对话	建议浏览一下易到用车的官微，假设处理不好易到用车，乐视就完蛋了	建议浏览一下易到用车的官微假设处理不好易到用车乐视就完蛋了
